,Apple,Apple,Apple,Apple,Apple,Samsung,Samsung,Samsung,Samsung,Samsung
,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,
2015-08-19,25.796520233154297,26.135209069986114,25.722501463015533,26.041004295950447,193146000.0,17767.794921875,18106.522381390816,17567.637786706564,17998.745462453964,20070750.0
2015-08-20,25.26717185974121,25.648477802665706,25.03838692498007,25.587918091263084,274006400.0,17536.841796875,18029.536210834616,17398.27149294886,17906.362607344712,10805950.0
2015-08-21,23.721759796142578,25.098949543946166,23.6970868762912,24.769231170712416,513102000.0,16951.767578125,17367.4784996594,16874.784074137147,16920.97417652986,20442550.0
2015-08-24,23.12961769104004,24.40363080241053,20.635422526171478,21.279158605812704,648825200.0,16613.033203125,17167.31419970748,15904.78526304738,16751.60345227062,22429600.0
2015-08-25,23.268674850463867,24.921751784034296,23.214843807743076,24.921751784034296,414406400.0,16613.033203125,17044.140644911375,16428.27287093084,16613.033203125,19625950.0
2015-08-26,24.603254318237305,24.648113244948537,23.56251147495979,24.020078003441117,387098400.0,16428.27734375,16536.054233540297,16166.533468544985,16443.67404229147,27947600.0
2015-08-27,25.327733993530273,25.399509297107524,24.677269342278688,25.172969511251395,338464400.0,16428.27734375,16720.814616037955,16366.690549584113,16659.22782187207,24769400.0
2015-08-28,25.41072654724121,25.415211755332983,25.018204955765285,25.15951211264362,212657600.0,16643.8359375,16720.819452474563,16520.662313540703,16720.819452474563,23111150.0
2015-08-31,25.29184341430664,25.68885012849772,25.12137645208668,25.1281051184065,224917200.0,16767.0078125,16767.0078125,16197.329861111111,16489.8671875,20415450.0
2015-09-01,24.161388397216797,25.094467479451218,24.080640955039204,24.70643277628633,307383600.0,16705.423828125,16905.58097998272,16643.83701216878,16767.010644081223,12018600.0
2015-09-02,25.197643280029297,25.197643280029297,24.477646711607818,24.72437594701632,247555200.0,16782.40625,16859.389764908257,16397.488675458713,16459.075487385322,15634150.0
2015-09-03,24.755783081054688,25.296340637704187,24.681764293860322,25.231293980284182,212935600.0,17275.09765625,17321.28775693516,16828.593349626783,16967.163651682262,15200350.0
2015-09-04,24.509050369262695,24.77372217125578,24.338585061120977,24.441761972235767,199985200.0,17382.875,17613.825509300266,17213.511293179807,17275.098095659876,12570650.0
2015-09-07,,,,,,17121.1328125,17382.876749381747,17013.3558973134,17382.876749381747,9590250.0
2015-09-08,25.190914154052734,25.246988668124622,24.74456150119284,25.06530779013438,219374400.0,17413.673828125,17490.657355216623,17028.75619266689,17136.53313059516,9116500.0
2015-09-09,24.706430435180664,25.57446278945002,24.6211960813706,25.51614652882644,340043200.0,17660.009765625,17660.009765625,17490.646114864867,17644.613070101354,12968800.0
2015-09-10,25.24922752380371,25.408478909378395,24.65035223341905,24.73334140390754,251571200.0,17459.8515625,17536.835034997795,17213.504450507055,17398.264784501764,18128400.0
2015-09-11,25.617076873779297,25.617076873779297,25.067547404671917,25.074276071527077,199662000.0,17167.32421875,17444.46487878363,17167.32421875,17336.68795543722,10208350.0
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600.0,17305.88671875,17305.88671875,17090.332969584077,17244.299933274022,8353650.0
2015-09-15,26.08138084411621,26.137455364923568,25.664186272408795,26.002876857237627,173364800.0,17290.4921875,17367.47567898486,17136.525204530277,17151.92190282725,11647800.0
2015-09-16,26.11053466796875,26.13969279601042,25.892965303615362,26.07464616152531,148694000.0,17736.99609375,17813.979583740234,17259.698455810547,17259.698455810547,17188150.0
2015-09-17,25.552040100097656,26.128486170277533,25.507181162917874,25.942320040848553,256450400.0,17813.986328125,17813.986328125,17613.829178370786,17752.399512816013,13698000.0
2015-09-18,25.446611404418945,25.63726610331166,25.0922218094221,25.16848231997262,297141200.0,18322.07421875,18352.86762079832,17475.25566242122,17629.222672662818,21813500.0
2015-09-21,25.841381072998047,25.877269586482125,25.493720082728235,25.495961831377105,200888000.0,17706.205078125,18060.329179687502,17706.205078125,17906.362179008152,10267950.0
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800.0,17629.22265625,17706.206161299124,17398.272141102618,17598.42925423035,12533750.0
2015-09-23,25.64175033569336,25.731469888596294,25.412967101486103,25.486984149717248,143026800.0,17413.673828125,17613.83099856322,17321.293595615054,17613.83099856322,9882450.0
2015-09-24,25.794275283813477,25.90642430678658,25.20437203902794,25.401753703407618,200878000.0,17336.681640625,17475.251920168183,17321.28494289798,17336.681640625,6636050.0
2015-09-25,25.729228973388672,26.173339862981717,25.57446277210865,26.117265350779775,224607600.0,17121.1328125,17321.28994070369,17074.942705991456,17244.306429856115,10458000.0
2015-09-28,25.220069885253906,25.697824051210933,25.220069885253906,25.536329203209096,208436000.0,,,,,
2015-09-29,24.461946487426758,25.460073906130113,24.1927894932025,25.30755115306745,293461600.0,,,,,
2015-09-30,24.740074157714844,25.01820324435386,24.387926308187456,24.710914317708884,265892000.0,17459.8515625,17459.8515625,16782.3970045194,16936.36394951499,22946800.0
2015-10-01,24.57857894897461,24.587551075675574,24.069421454058606,24.46418647261006,255716400.0,17459.8515625,17629.21520199515,17259.694534005732,17552.231729497355,12052050.0
2015-10-02,24.758014678955078,24.89932352588932,24.123252586823476,24.226429470036592,232079200.0,17228.908203125,17444.46201442415,17121.131297475422,17121.131297475422,13715100.0
2015-10-05,24.847740173339844,24.98007692583926,24.464190675092638,24.64587156603645,208258800.0,17167.32421875,17413.671472113227,17167.32421875,17228.911032090808,12096750.0
2015-10-06,24.966617584228516,25.06306582262484,24.621198351629094,24.814094828421737,192787200.0,17721.6015625,17783.188362022156,17352.08076536707,17398.27086500869,19149350.0
2015-10-07,24.847740173339844,25.069794785744335,24.540452909522134,25.063066117377303,187062400.0,19261.26953125,19276.666229516388,18260.484143934853,18445.244523131496,39975100.0
2015-10-08,24.56063461303711,24.715400803406812,24.27128994512158,24.715400803406812,247918400.0,19553.810546875,19692.380857837106,19245.87652251476,19245.87652251476,28533850.0
2015-10-09,25.148296356201172,25.184183152026744,24.55839142763354,24.67278390489033,211064400.0,,,,,
2015-10-12,25.031660079956055,25.28960315953331,24.995773284617183,25.28511795183777,121868800.0,19399.84375,19446.033854166668,19199.686631944445,19399.84375,18948700.0
2015-10-13,25.074277877807617,25.222313693059533,24.825306918682905,24.856708507107804,132197200.0,19276.669921875,19584.6039461861,19215.08311701278,19399.84353159944,9900000.0
2015-10-14,24.71988868713379,25.01371859456382,24.574094607652142,24.96213099969483,177849600.0,19307.46484375,19399.8450583134,19045.720902487043,19215.084629186604,8752550.0
2015-10-15,25.08997917175293,25.14381022280234,24.782690237465133,24.88138192377093,150694000.0,19538.41015625,19738.56723428881,19138.09600017238,19153.492698483056,12425150.0
2015-10-16,24.90605926513672,25.12138521880401,24.79166676400584,25.072039366894277,156930400.0,19476.828125,19538.414933300395,19384.447912549407,19476.828125,7198400.0
2015-10-19,25.06082534790039,25.06531055656749,24.697461840557473,24.852228064079956,119036800.0,19338.26171875,19476.83206546079,19230.48478241939,19353.658423940087,5853500.0
2015-10-20,25.518386840820312,25.60810639760575,24.856708318136878,24.973342544077195,195871200.0,19492.220703125,19599.997594848443,19338.25371494866,19399.840510219197,7517350.0
2015-10-21,25.51614761352539,25.924370011535668,25.502688566360003,25.569978668411807,167180800.0,19553.810546875,19738.57096149114,19384.446833476868,19476.82704078494,6978350.0
2015-10-22,25.906421661376953,25.906421661376953,25.592404086866217,25.643993385119497,166616400.0,19707.775390625,19938.725883483887,19538.411695861814,19707.775390625,11533650.0
2015-10-23,26.70941162109375,26.74305667011026,26.092591997071434,26.175581178552775,237467600.0,19846.345703125,20015.70939803142,19676.982008218583,20015.70939803142,13153550.0
2015-10-26,25.85708236694336,26.496331552156278,25.7763349213103,26.485117674920797,265335200.0,19892.5390625,19984.91927486455,19584.605021284828,19984.91927486455,7608250.0
2015-10-27,25.693347930908203,26.139700668869217,25.567739831783182,25.88400097285065,279537600.0,19984.912109375,20000.30880591535,19723.16826818904,19738.56496472939,6612050.0
2015-10-28,26.752025604248047,26.758755982685184,26.032029124710814,26.22716902919141,342205600.0,20138.8828125,20138.8828125,19877.138922735092,19923.3290209289,13565150.0
2015-10-29,27.034639358520508,27.070527862170877,26.527725367636346,26.624173582124154,204909200.0,20400.634765625,21432.21403301887,20385.23806014151,20477.618293042455,31523550.0
2015-10-30,26.803619384765625,27.189412339251472,26.792403796753966,27.1378230301597,197461200.0,21124.275390625,21401.416029860604,20646.977623052568,20708.564431771592,25469250.0
2015-11-02,27.18043327331543,27.220806984090192,26.828285461491465,27.09520064446117,128813200.0,21293.640625,21447.607657718727,21155.070295553145,21324.434031543744,19327300.0
2015-11-03,27.492212295532227,27.698566093648566,27.072774320250645,27.092962034880685,182076000.0,20816.34375,21262.84816475592,20785.5503420858,21262.84816475592,15092000.0
2015-11-04,27.364356994628906,27.772579301016496,27.279124367583762,27.617813127788576,179544400.0,20477.609375,20954.90703712406,20416.022579887216,20816.3367481203,14053500.0
2015-11-05,27.238222122192383,27.63693011310023,27.07153152933329,27.447712324554878,158210800.0,20662.375,20847.13543219076,20477.61456780924,20477.61456780924,8652100.0
2015-11-06,27.269750595092773,27.438694204532553,27.170638179524726,27.281014189822066,132169200.0,20600.7890625,20754.75609585202,20477.615435818385,20677.77257917601,8216100.0
2015-11-09,27.159378051757812,27.43869770715078,27.04224455710382,27.247228602394177,135485600.0,20693.166015625,20693.166015625,20339.041894821894,20600.785810198104,9283050.0
2015-11-10,26.30339813232422,26.596234467227482,26.143465023397653,26.332682796964708,236511600.0,20339.046875,20646.98096848978,20231.269942278577,20569.997445117337,9877550.0
2015-11-11,26.154733657836914,26.449821394098468,25.952000903747933,26.213301279814605,180872000.0,20523.80078125,20708.561178380533,20339.040384119467,20339.040384119467,7022450.0
2015-11-12,26.066875457763672,26.31465909867427,26.051107454758,26.188515074628896,130102400.0,20277.451171875,20539.19503666002,20277.451171875,20523.798338731493,7870850.0
2015-11-13,25.305498123168945,26.033082657183602,25.289730122423524,25.949736528338832,183249600.0,20015.712890625,20277.456828425482,20015.712890625,20277.456828425482,8883850.0
2015-11-16,25.719974517822266,25.733489456288183,25.00365356321389,25.0892510378034,152426800.0,19446.033203125,19877.14082758066,19446.033203125,19877.14082758066,13785250.0
2015-11-17,25.609603881835938,25.91595515426298,25.526257733787073,25.88667049000019,110467600.0,19553.810546875,19861.744571235235,19553.810546875,19630.79405296506,9309200.0
2015-11-18,26.420528411865234,26.465579354077473,26.01731612030753,26.07588372005007,186698800.0,19723.171875,19861.742169203746,19584.601580796254,19584.601580796254,8386750.0
2015-11-19,26.75616455078125,26.97466524569888,26.301143813878102,26.499370380292167,173183200.0,19846.345703125,19861.74240266195,19569.205111459953,19861.74240266195,9642500.0
2015-11-20,26.8732967376709,27.01295568430863,26.771929543716215,26.850769548847712,137148400.0,19784.765625,19954.12937743191,19676.988691634244,19846.35244406615,8436000.0
2015-11-23,26.524152755737305,26.970164742966002,26.431796069841756,26.866544459761943,129930000.0,19738.572265625,20046.50631033054,19723.175563389723,19784.76237233083,9941000.0
2015-11-24,26.778688430786133,26.884560036961126,26.38223532153861,26.42953932712212,171212800.0,20000.314453125,20092.694658451215,19738.570538034066,19738.570538034066,7978000.0
2015-11-25,26.587221145629883,26.857531976870792,26.562442609801547,26.853025851129228,85553200.0,20000.314453125,20169.678162889722,20000.314453125,20015.711154012704,7131350.0
2015-11-26,,,,,,20554.59765625,20631.58116807116,20000.31637113764,20000.31637113764,9290000.0
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600.0,20431.42578125,20770.15326217502,20431.42578125,20708.566447461377,8492700.0
2015-11-30,26.648040771484375,26.89807746428209,26.524148097185197,26.578209573886948,156721200.0,19769.365234375,20400.63001210816,19769.365234375,20400.63001210816,26700300.0
2015-12-01,26.431791305541992,26.762921071156022,26.32366835263742,26.749406131688787,139409600.0,20339.046875,20354.443579674487,19830.95562074186,19923.335848788796,12605650.0
2015-12-02,26.193017959594727,26.605240795250975,26.14796701607765,26.43179105368523,133546400.0,20015.712890625,20354.44033954327,19923.332677283655,20339.04363731971,11481400.0
2015-12-03,25.949735641479492,26.3078969584324,25.728983638588,26.253835488950443,166278000.0,19861.7421875,19969.519083091083,19800.15539001938,19938.725684350775,8334750.0
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000.0,19538.41015625,19707.773837667453,19507.616759628643,19630.790346114067,9635550.0
2015-12-07,26.643535614013672,26.999443928947482,26.537664000962682,26.80121736144958,128336800.0,19430.634765625,19630.791859090234,19430.634765625,19538.411662106282,9805350.0
2015-12-08,26.632274627685547,26.71561905204534,26.32367031108492,26.472339812035365,137238000.0,19430.634765625,19584.601760598256,19430.634765625,19430.634765625,6916100.0
2015-12-09,26.04435920715332,26.510643710958984,25.922719547214793,26.499380111144955,185445600.0,19446.033203125,19630.793613605998,19430.636502251586,19430.636502251586,9090600.0
2015-12-10,26.168245315551758,26.341695096161008,26.01957579361326,26.138962367532404,116850800.0,19753.962890625,19907.929865610386,19446.02894065423,19446.02894065423,15193350.0
2015-12-11,25.494718551635742,25.9925388777188,25.4203829465679,25.94748793326861,187544800.0,19769.365234375,19938.728955230235,19584.60481162383,19753.96853247907,10336450.0
2015-12-14,25.337038040161133,25.38208898374484,24.73109305303525,25.269459906202233,257274800.0,19415.2421875,19600.00262068795,19322.86197090603,19600.00262068795,11140050.0
2015-12-15,24.888771057128906,25.409118521842476,24.85723505545938,25.215396386682134,213292400.0,19661.58984375,19707.779953014877,19399.84589124902,19415.242594337313,8774700.0
2015-12-16,25.080244064331055,25.226662219957333,24.508089819376277,25.01942511402226,224954000.0,20000.314453125,20169.678162889722,19676.983734483256,19676.983734483256,10398100.0
2015-12-17,24.548633575439453,25.285226958728675,24.548633575439453,25.233416828828133,179091200.0,19861.7421875,20138.88277616279,19630.791696947672,20031.105880571704,8733850.0
2015-12-18,23.884122848510742,24.670273359488462,23.834565777468676,24.53286746057647,385813200.0,19676.984375,19830.95138888889,19461.430555555555,19476.827256944445,8418450.0
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400.0,19707.775390625,19784.75888824463,19415.23809967041,19676.981991577148,8023300.0
2015-12-22,24.154422760009766,24.264798729257794,23.978720027927075,24.192716218114626,131157600.0,19892.5390625,19892.5390625,19507.621510981036,19707.778637770898,10309600.0
2015-12-23,24.465288162231445,24.519349637808695,24.147673341225545,24.163441343209882,130629600.0,19938.7265625,20000.31336269305,19738.569461872587,19892.536462355212,10357400.0
2015-12-24,24.334640502929688,24.55314120884414,24.316619436371415,24.55314120884414,54281600.0,19784.765625,20015.716196498055,19784.765625,19938.73267266537,7807550.0
2015-12-28,24.062076568603516,24.2580517863807,23.917911483773185,24.23552459552697,106816800.0,19492.220703125,19846.34477593059,19492.220703125,19784.75798066005,11361500.0
2015-12-29,24.49457359313965,24.65000228462855,24.071088840671305,24.09361431456941,123724800.0,19617.375,19805.101076555024,19414.00508373206,19789.457236842107,11647200.0
2015-12-30,24.174705505371094,24.485561145461162,24.143169500662683,24.45853126633016,100855200.0,19711.236328125,19898.962388392858,19617.37329799107,19711.236328125,10197900.0
2015-12-31,23.710674285888672,24.10938047094601,23.611560146030712,24.104876063944907,163649200.0,,,,,
2016-01-04,23.730945587158203,23.735451712532264,22.97633113383233,23.113738741825244,270597600.0,18850.826171875,19711.237324948135,18850.826171875,19711.237324948135,15346950.0
